reply_negative_positive
"Hi Sassy1480B. We’re sorry to hear this and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Jenn. We’re sorry to hear this and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi  Antonio, We’re sorry to hear this and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi LOBrien. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Carol, We’re sorry to hear this and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Thomas, We appreciate your feedback!"
"Hi Andraya, We’re sorry to hear that you had a bad experience, and want to thank you for providing valuable feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at 888-801-9075."
"Hi Camila, We’re sorry to hear that you had a bad experience, and want to thank you for providing valuable feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at 888-801-9075."
"Hi Taylor. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Billy. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Penny, We appreciate your feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at 888-801-9075. We look forward to hearing from you!"
"Hi Jacqueline. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Sheila, We appreciate your feedback!"
"Hi Nancy, We’re sorry to hear that you had a bad experience, and want to thank you for providing valuable feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at 888-801-9075."
"Hi Donna, We’re sorry to hear that you had a bad experience, and want to thank you for providing valuable feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at 888-801-9075."
"Hi Lucy, We appreciate your feedback!"
"Hi Candy. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi  Cynthia. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Arturo, Thank you for being a valued CashNetUSA Customer!"
"Hi Dustin. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Theola, We appreciate your feedback!"
"Hi Judie, We’re sorry to hear this and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Jasmine. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Jack, We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Michael, We’re sorry to hear that you had  a bad experience, and want to thank you for providing valuable feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at 888-801-9075."
"Hi Shannon, We’re sorry to hear this and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Vance, We’re sorry to hear that you had  a bad experience, and want to thank you for providing valuable feedback. For further assistance, please contact our dedicated CashNetUSA Customer Service team at 888-801-9075."
"Hi Dana. We’re sorry to hear this and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Robert. We’re sorry to hear this, and want to thank you  for providing valuable feedback.Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Kim, We’re sorry to hear this and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
"Hi Angela. We’re sorry to hear this, and want to thank you for providing valuable feedback. Please contact our CashNetUSA Customer Service team at 888-801-9075, and we will investigate this for you."
